Id,SalePrice
1461,116978.3854
1462,125806.4507
1463,169179.584
1464,173221.8162
1465,202619.7337
1466,173702.248
1467,144698.0943
1468,164244.6244
1469,164314.032
1470,107063.3902
1471,165805.8082
1472,100939.0885
1473,101681.9604
1474,153726.6741
1475,135004.2679
1476,343476.9685
1477,225546.736
1478,287603.6535
1479,267676.5175
1480,371981.2784
1481,262659.6777
1482,207344.3088
1483,147180.6491
1484,161146.8172
1485,160185.3919
1486,189616.1512
1487,325742.3664
1488,219288.9181
1489,176515.3641
1490,172131.098
1491,188501.1831
1492,104935.4577
1493,170154.941
1494,253740.7536
1495,248185.5789
1496,184929.3252
1497,185537.0065
1498,147529.1073
1499,148028.9059
1500,133690.6714
1501,162650.394
1502,153922.9434
1503,256891.4585
1504,214600.4525
1505,186194.5441
1506,165952.7417
1507,190656.0639
1508,180014.0853
1509,159892.2473
1510,127169.7103
1511,129741.6034
1512,152636.9451
1513,152566.332
1514,152464.6334
1515,158536.809
1516,164721.2849
1517,122681.7177
1518,134799.1566
1519,183356.5916
1520,118115.145
1521,121684.1365
1522,162826.7152
1523,101553.2431
1524,110533.9777
1525,109566.6301
1526,112230.7167
1527,107771.5156
1528,110258.666
1529,122030.1193
1530,146726.1771
1531,129271.6603
1532,99336.66628
1533,120441.9504
1534,108579.7742
1535,150220.8805
1536,107383.4547
1537,101777.2826
1538,190478.9904
1539,268330.2011
1540,126631.7299
1541,148740.8374
1542,149378.8271
1543,201377.9868
1544,77128.37555
1545,100484.5434
1546,116705.0065
1547,130878.9152
1548,123722.3887
1549,113686.4295
1550,147074.7139
1551,107135.2086
1552,140462.514
1553,147776.3163
1554,103449.0124
1555,166758.9807
1556,106525.6961
1557,118886.8068
1558,98727.40902
1559,118759.8606
1560,144910.214
1561,141114.5892
1562,110556.1178
1563,110159.4631
1564,139414.1635
1565,150631.4947
1566,182347.4001
1567,86589.3575
1568,196608.5734
1569,143434.0355
1570,113116.3421
1571,132868.7889
1572,117029.258
1573,189143.3056
1574,121509.0427
1575,180083.8784
1576,186995.7398
1577,169792.3808
1578,149215.3036
1579,128152.2893
1580,189760.3374
1581,116525.9108
1582,116362.019
1583,269331.4356
1584,228648.9843
1585,126341.0763
1586,76698.41604
1587,105744.2878
1588,123852.274
1589,100149.1716
1590,114791.8345
1591,94789.73273
1592,107254.3359
1593,111735.5537
1594,131701.9984
1595,137239.2609
1596,212749.2389
1597,161960.5931
1598,189458.9088
1599,197332.0967
1600,197968.4423
1601,71517.03035
1602,111871.826
1603,88259.42411
1604,254851.3154
1605,221149.8895
1606,139343.6271
1607,170441.2833
1608,176391.829
1609,169550.154
1610,149581.7262
1611,127941.2854
1612,150613.6475
1613,146123.0073
1614,106123.1092
1615,89762.14027
1616,89818.60187
1617,90663.97197
1618,110215.3816
1619,123012.9106
1620,157395.6845
1621,131512.7801
1622,140407.3754
1623,235016.4611
1624,183877.9454
