Id,SalePrice
1461,127100.2645
1462,147904.7389
1463,184431.1809
1464,182896.8428
1465,215306.0051
1466,180513.925
1467,165909.4881
1468,171934.9308
1469,182414.5412
1470,121864.8389
1471,187173.8274
1472,102989.4323
1473,109755.7468
1474,162995.6744
1475,147261.183
1476,358931.2464
1477,255809.5732
1478,300970.072
1479,278945.5464
1480,432555.5116
1481,293536.4205
1482,218992.6861
1483,170161.5885
1484,173133.2077
1485,168494.0861
1486,197106.853
1487,338776.9526
1488,248690.9561
1489,195638.8889
1490,187446.0569
1491,196769.5982
1492,115498.1271
1493,181305.0862
1494,283215.3295
1495,292551.4314
1496,211024.6732
1497,194539.0601
1498,155122.8482
1499,155232.4659
1500,148622.5973
1501,170586.5787
1502,164922.2434
1503,310946.742
1504,234554.9138
1505,211088.1618
1506,181468.9751
1507,216103.9488
1508,195943.4292
1509,171319.4091
1510,149092.5592
1511,150474.3964
1512,167905.9362
1513,165072.4435
1514,172167.7856
1515,161728.4547
1516,171973.0025
1517,144639.9301
1518,144405.9484
1519,212571.5933
1520,138492.7021
1521,144570.3782
1522,172948.1097
1523,108934.232
1524,121960.6565
1525,127933.5317
1526,127048.0863
1527,107008.9911
1528,120537.1459
1529,143230.0919
1530,162060.9696
1531,121829.0924
1532,111307.6682
1533,136128.5822
1534,116183.8109
1535,157727.8395
1536,121570.6225
1537,99373.70647
1538,206872.3738
1539,264820.5819
1540,133482.3314
1541,156150.0596
1542,164853.7559
1543,217731.8899
1544,83980.25495
1545,108924.2188
1546,123581.7478
1547,136297.92
1548,137999.3735
1549,118212.9302
1550,152918.801
1551,123038.6362
1552,129879.4786
1553,150421.662
1554,110162.8888
1555,189107.29
1556,110862.3277
1557,131250.2273
1558,106448.8093
1559,123145.685
1560,145763.9786
1561,156828.2467
1562,123427.7565
1563,121601.9468
1564,157326.6232
1565,153765.8708
1566,205085.1346
1567,95838.38491
1568,219414.8008
1569,159206.1517
1570,125507.7203
1571,132320.3037
1572,142330.6865
1573,229162.1064
1574,141374.0967
1575,198234.1881
1576,199346.2585
1577,192664.994
1578,153546.5788
1579,139566.4582
1580,199220.3373
1581,134670.3398
1582,129886.623
1583,311825.9975
1584,236912.793
1585,142171.9349
1586,79807.35774
1587,112233.7527
1588,142019.3004
1589,108993.6015
1590,136653.4735
1591,104634.8989
1592,125206.5635
1593,121043.8829
1594,138298.6925
1595,133149.0196
1596,235899.9823
1597,183504.4817
1598,192969.0194
1599,217626.543
1600,207407.5973
1601,73869.23543
1602,120626.7561
1603,104148.2968
1604,299881.0606
1605,252952.5734
1606,160282.1884
1607,184669.4326
1608,198491.5452
1609,193432.4614
1610,154859.8393
1611,148078.7342
1612,162410.6939
1613,159045.1122
1614,120455.4
1615,88673.3346
1616,88016.29932
1617,94764.45113
1618,123699.1641
1619,133992.5089
1620,162843.7626
1621,139127.1082
1622,150649.7126
1623,287396.4483
1624,201953.5045
1625,130976.4012
1626,174143.1145
1627,188440.5662
1628,282460.1971
1629,183556.4017
1630,367089.4549
1631,225291.318
1632,254161.9524
1633,166609.1416
1634,182419.0677
1635,181624.7326
1636,162102.8437
1637,169213.1442
1638,209928.1873
1639,178987.0488
1640,247329.3877
1641,187272.6223
1642,208197.3088
1643,235273.8829
1644,235925.8827
1645,175645.5591
1646,150855.2026
1647,169465.2029
1648,143083.472
1649,136419.7623
1650,117941.7215
1651,117458.2669
1652,103300.7446
1653,104104.5408
1654,163769.0776
1655,161377.9774
1656,163701.284
1657,164486.1425
1658,163594.0459
1659,148852.1273
1660,139559.753
1661,417173.3158
1662,383344.2662
1663,385913.1362
1664,440461.3686
1665,316047.3401
1666,322678.864
1667,355171.3364
1668,330807.5137
1669,304038.1742
1670,345275.4146
1671,237785.7207
1672,436241.1181
1673,289877.9725
1674,248862.8949
1675,174025.8872
1676,172848.8391
1677,193920.7666
1678,427597.7979
1679,380508.3617
1680,331992.3618
1681,277510.5146
1682,307156.1326
1683,185233.1798
1684,180485.1048
1685,175927.3763
1686,182078.0581
1687,167691.1231
1688,189989.6985
1689,194198.1635
1690,184519.5407
1691,168191.2093
1692,287764.2137
1693,167903.7888
1694,181902.4229
1695,175495.2439
1696,260162.6693
1697,176138.8246
1698,330489.1108
1699,310539.6492
1700,232421.53
1701,268747.4879
1702,257972.6063
1703,253275.9718
1704,301946.9295
1705,250789.752
1706,412346.0793
1707,202731.1055
1708,200081.9084
1709,283771.5041
1710,233729.104
1711,271330.7109
1712,255864.4865
1713,232968.7431
1714,216279.0031
1715,198395.6543
1716,175560.3147
1717,159059.907
1718,143105.5795
1719,202354.5616
1720,250801.4994
1721,161326.5782
1722,130151.6009
1723,147835.6053
1724,203195.307
1725,228134.6556
1726,181829.7633
1727,168948.0497
1728,191771.4167
1729,159378.2406
1730,175482.4938
1731,130191.0252
1732,130268.3938
1733,126822.6102
1734,132496.5243
1735,127208.561
1736,117790.3255
1737,343772.6671
1738,206082.2571
1739,279866.2813
1740,183331.5615
1741,172920.0151
1742,170418.5336
1743,164745.9635
1744,294605.3436
1745,225118.8054
1746,266453.7558
1747,207832.7763
1748,188915.8703
1749,152152.5333
1750,149137.213
1751,225819.5346
1752,124166.691
1753,149255.0003
1754,221828.6567
1755,156724.4193
1756,118550.2491
1757,121590.5665
1758,143105.6152
1759,158368.7966
1760,151054.309
1761,148314.0009
1762,161939.8195
1763,169682.9267
1764,120284.8234
1765,182289.0778
1766,170619.4271
1767,197364.0141
1768,137084.8935
1769,166304.6898
1770,130552.8222
1771,139011.9616
1772,135774.2406
1773,135547.5187
1774,138804.1676
1775,131950.6842
1776,127173.5206
1777,114593.0816
1778,127677.4053
1779,120209.6134
1780,186359.4465
1781,130034.3142
1782,97201.87249
1783,125435.0275
1784,99644.60633
1785,118103.2834
1786,133656.2312
1787,161437.3265
1788,66729.923
1789,113129.2727
1790,85926.82787
1791,190212.9888
1792,149799.1101
1793,147201.1676
1794,139848.2397
1795,139041.6276
1796,123794.2437
1797,128262.5012
1798,125857.3334
1799,112820.1183
1800,122703.2478
1801,127293.5839
1802,161978.6251
1803,164717.1546
1804,139146.7287
1805,134426.0502
1806,113603.3614
1807,160877.5466
1808,122646.0435
1809,127616.8405
1810,143099.0028
1811,121716.3548
1812,122197.8786
1813,117199.9997
1814,100890.558
1815,78993.70297
1816,105833.613
1817,127309.2212
1818,144976.1334
1819,112914.484
1820,83682.04798
1821,131687.809
1822,160409.1138
1823,76601.28183
1824,139346.2133
1825,138403.2363
1826,107401.5782
1827,113930.0268
1828,144169.1534
1829,124323.8039
1830,157441.4995
1831,170567.5022
1832,132785.492
1833,156470.4665
1834,132281.7212
1835,171399.4947
1836,142797.673
1837,93458.8321
1838,129617.8224
1839,84339.7132
1840,150522.1938
1841,143235.8431
1842,109111.8111
1843,138810.5832
1844,141393.7201
1845,146423.6382
1846,150346.8418
1847,153179.6681
1848,72194.99477
1849,125145.6462
1850,130768.592
1851,152682.7955
1852,125612.3374
1853,132022.6082
1854,170034.335
1855,149896.6126
1856,212555.2956
1857,163613.1565
1858,147821.6816
1859,149210.3246
1860,148754.4557
1861,149034.3682
1862,287075.4872
1863,282908.3802
1864,283004.3898
1865,325151.782
1866,328211.7213
1867,247701.6481
1868,323921.2204
1869,188955.6423
1870,263710.0917
1871,269005.2733
1872,172168.7027
1873,216136.0899
1874,134958.8464
1875,201229.6171
1876,193038.9317
1877,201814.2985
1878,210962.0416
1879,129925.3073
1880,137337.4751
1881,228623.3592
1882,270248.8838
1883,201087.0369
1884,210645.9632
1885,267914.6753
1886,309868.8486
1887,195399.6216
1888,294147.489
1889,162893.5023
1890,135171.0282
1891,146137.3733
1892,110694.8055
1893,138260.3458
1894,133078.054
1895,154999.641
1896,116981.3548
1897,117545.134
1898,106292.7911
1899,130523.3399
1900,138571.8033
1901,172835.0925
1902,146184.127
1903,217947.2687
1904,133640.1504
1905,176882.1656
1906,170468.8644
1907,210414.5102
1908,133946.4028
1909,144317.0622
1910,142573.4584
1911,194268.1784
1912,258572.3406
1913,142089.0994
1914,83443.10302
1915,322779.2766
1916,86300.37819
1917,264525.1718
1918,131435.3161
1919,153429.9913
1920,154839.0621
1921,406857.0734
1922,328459.4624
1923,193605.3767
1924,211976.3502
1925,219260.3381
1926,381001.6337
1927,135203.9608
1928,155453.6155
1929,121875.9636
1930,133156.2327
1931,135562.7583
1932,137658.8062
1933,164468.6346
1934,186460.3377
1935,174225.8284
1936,187645.5119
1937,182496.6601
1938,163411.7817
1939,260247.0052
1940,215136.2634
1941,181382.3508
1942,189208.9958
1943,208128.4949
1944,321078.9273
1945,363061.8535
1946,171415.7776
1947,312889.414
1948,173065.9725
1949,224283.3074
1950,179202.0475
1951,250191.0623
1952,226213.1781
1953,159941.02
1954,211398.0131
1955,129006.2739
1956,275232.6687
1957,168954.2561
1958,294982.9204
1959,144914.6811
1960,112351.0585
1961,125945.2732
