Id,SalePrice
1461,130655.6427
1462,155026.2852
1463,180005.9992
1464,180845.269
1465,203896.8996
1466,182321.3986
1467,170885.7359
1468,164090.5731
1469,184282.6703
1470,122549.5503
1471,195478.8546
1472,92347.31884
1473,99773.73958
1474,153034.7679
1475,136273.8099
1476,410116.7386
1477,264721.1143
1478,295105.9605
1479,270638.4821
1480,471779.6494
1481,287374.8483
1482,203536.8688
1483,170572.2374
1484,171296.6478
1485,171616.7899
1486,209386.9402
1487,350943.1233
1488,250486.0208
1489,210502.4726
1490,189025.004
1491,187439.619
1492,91641.27599
1493,182042.7823
1494,278596.8549
1495,287996.3773
1496,218817.3098
1497,180661.2845
1498,162497.2392
1499,154934.4719
1500,149234.0072
1501,173274.1561
1502,156495.4407
1503,323137.5114
1504,228429.9402
1505,216364.9315
1506,183705.6366
1507,218852.9584
1508,212865.5867
1509,173553.8021
1510,150066.507
1511,154356.9481
1512,159872.0121
1513,159166.4781
1514,178109.121
1515,173014.1269
1516,171322.4464
1517,148838.757
1518,120154.2606
1519,214232.26
1520,138416.5088
1521,151570.4504
1522,174754.2464
1523,104468.4227
1524,127742.9588
1525,130893.4835
1526,133859.3583
1527,101788.7323
1528,125217.0715
1529,138042.1853
1530,160326.7117
1531,111810.5159
1532,95565.94291
1533,124631.9022
1534,110457.3878
1535,140325.4629
1536,119039.6949
1537,80866.43972
1538,182935.7159
1539,220836.6391
1540,121816.0842
1541,161018.3828
1542,155214.6345
1543,208021.5286
1544,80057.97062
1545,110637.4523
1546,131882.8336
1547,141682.2637
1548,145576.0405
1549,116618.2974
1550,152455.2787
1551,113140.8019
1552,129677.4593
1553,149853.7885
1554,101393.0339
1555,206949.9423
1556,123648.6603
1557,126607.5468
1558,92665.12479
1559,107289.1922
1560,121864.8396
1561,152819.4984
1562,123369.9994
1563,125918.884
1564,149010.4935
1565,155066.2564
1566,204110.2796
1567,84577.03385
1568,233221.9826
1569,140637.1903
1570,126842.5557
1571,121637.8395
1572,133680.9192
1573,235052.8538
1574,127145.8077
1575,188541.792
1576,211828.9277
1577,192731.0336
1578,148448.9239
1579,151774.8856
1580,198787.6452
1581,139683.5258
1582,127913.8185
1583,309433.0336
1584,236968.8659
1585,140421.7325
1586,67669.47462
1587,104174.9553
1588,148164.2557
1589,111346.8814
1590,128798.9941
1591,90179.08743
1592,113829.9302
1593,115894.8895
1594,152292.9476
1595,126623.6244
1596,249543.9507
1597,207973.6715
1598,196230.0624
1599,195017.1623
1600,187535.6059
1601,68194.16394
1602,127689.6052
1603,92068.68557
1604,292631.4196
1605,259115.2768
1606,146097.5234
1607,155833.0757
1608,221315.6846
1609,193106.6969
1610,164286.9898
1611,141934.6959
1612,157458.5074
1613,155294.4063
1614,117359.9995
1615,78232.65909
1616,67936.64845
1617,84689.82997
1618,122501.6602
1619,124658.3025
1620,162489.3309
1621,148438.2369
1622,145911.6706
1623,303618.072
1624,210474.7433
1625,132766.0612
1626,168281.6816
1627,191313.0588
1628,275763.4006
1629,187471.0544
1630,418055.0013
1631,223132.817
1632,246326.6533
1633,169782.4561
1634,187063.8068
1635,186085.2948
1636,157160.0731
1637,171359.0451
1638,201462.4903
1639,165228.5993
1640,271521.1139
1641,181847.7885
1642,210980.2532
1643,218323.3171
1644,229614.6823
1645,168628.7832
1646,156897.4979
1647,172207.8207
1648,130777.56
1649,127248.8406
1650,120619.0104
1651,110845.6036
1652,92096.72351
1653,96529.74564
1654,155473.3419
1655,158949.0864
1656,155713.8872
1657,155629.8308
1658,154852.561
1659,143383.0232
1660,135116.8827
1661,459192.4667
1662,465325.9442
1663,395606.1481
1664,467897.7916
1665,332193.1726
1666,311631.7686
1667,368254.1414
1668,349213.3318
1669,296127.7805
1670,341337.7244
1671,246402.5624
1672,474373.5029
1673,285809.3592
1674,246495.9964
1675,181646.0149
1676,171378.7503
1677,198714.6424
1678,471251.7549
1679,397894.6071
1680,375211.9394
1681,293912.6483
1682,291071.5711
1683,175882.1481
1684,177315.9011
1685,174617.7351
1686,168261.467
1687,166165.1922
1688,187413.4492
1689,188895.8827
1690,182425.1242
1691,179583.4843
1692,271039.6103
1693,171806.4703
1694,187829.9776
1695,167630.2117
1696,254772.102
1697,168276.3665
1698,346944.225
1699,291562.5465
1700,231775.9361
1701,276485.0168
1702,274213.5477
1703,271440.4738
1704,316619.3382
1705,269988.4891
1706,476878.328
1707,245296.4539
1708,217361.7702
1709,283104.1863
1710,235193.8668
1711,273850.3049
1712,264921.8531
1713,244887.6322
1714,215052.6687
1715,210882.7996
1716,170923.1155
1717,168022.8091
1718,113514.0017
1719,201168.545
1720,254536.9938
1721,157296.217
1722,101424.7681
1723,153265.1864
1724,213137.3969
1725,238631.7728
1726,177531.5165
1727,160544.442
1728,188644.1159
1729,168386.5684
1730,180545.7811
1731,129595.3139
1732,134255.4899
1733,127711.0223
1734,133231.894
1735,130853.2928
1736,114206.2128
1737,347625.5958
1738,208979.5469
1739,314920.9788
1740,218650.7794
1741,196325.1631
1742,173274.1561
1743,172024.7691
1744,322441.7725
1745,258706.4694
1746,262598.4108
1747,208109.785
1748,201651.0934
1749,155983.7735
1750,147247.9428
1751,216640.5891
1752,123186.7365
1753,129455.7718
1754,213017.7079
1755,167374.0421
1756,120560.3075
1757,123051.1838
1758,137684.9953
1759,166359.8823
1760,162887.8058
1761,145945.4785
1762,169160.2311
1763,171938.8276
1764,116334.9388
1765,182321.2914
1766,160827.6785
1767,197792.6681
1768,135490.7424
1769,174209.1865
1770,136983.786
1771,137799.7315
1772,105676.8167
1773,129493.0133
1774,112927.4774
1775,140986.2372
1776,138397.6738
1777,108245.1164
1778,122044.9297
1779,116305.5778
1780,181578.098
1781,135325.8342
1782,81970.38933
1783,139709.3835
1784,96346.23953
1785,111078.0787
1786,117371.9224
1787,153936.1162
1788,41432.02098
1789,98918.13481
1790,68312.26996
1791,206122.2731
1792,144565.4796
1793,148267.3538
1794,136591.4996
1795,140994.6458
1796,117646.6738
1797,143017.41
1798,111743.4823
1799,103669.0366
1800,129762.2693
1801,120464.2649
1802,152542.7505
1803,157803.5059
1804,142901.5256
1805,130964.2853
1806,106956.8334
1807,146871.461
1808,124056.0397
1809,119135.8061
1810,146129.4144
1811,108109.4908
1812,121801.5311
1813,122545.5671
1814,82741.16066
1815,69982.77736
1816,88169.9197
1817,139344.5349
1818,124390.6862
1819,100255.241
1820,61750.32244
1821,113693.8544
1822,154003.3038
1823,56291.49959
1824,137513.5561
1825,120507.8058
1826,104201.0636
1827,109161.2112
1828,147111.1217
1829,138932.5361
1830,160007.7082
1831,152933.793
1832,110002.4629
1833,147474.3761
1834,107070.2136
1835,146497.9201
1836,124463.3969
1837,93184.57781
1838,135255.1979
1839,78252.0797
1840,171564.2732
1841,147799.3233
1842,112494.3519
1843,132915.7411
1844,135688.3405
1845,144163.1925
1846,148476.2526
1847,183539.5055
1848,62494.51162
1849,126466.9627
1850,125366.4056
1851,157353.2866
1852,124292.7727
1853,126909.7567
1854,167391.781
1855,164608.2195
1856,222481.9208
1857,155700.6399
1858,140520.0736
1859,123743.9364
1860,139398.5643
1861,123897.4738
1862,333716.8719
1863,334017.2845
1864,334254.0391
1865,321690.088
1866,332746.8203
1867,258824.8617
1868,342313.1606
1869,199743.5723
1870,261971.6631
1871,266560.826
1872,174547.023
1873,216606.5198
1874,138901.3129
1875,204836.7538
1876,200101.2451
1877,212337.8303
1878,217608.5541
1879,136582.885
1880,136069.5801
1881,224673.0012
1882,253710.3199
1883,207485.7784
1884,203192.9602
1885,270718.7905
1886,324346.4235
1887,215330.1393
1888,291778.0806
1889,164617.8677
1890,117859.0302
1891,146235.9764
1892,110646.8837
1893,144519.683
1894,110091.2382
1895,159496.4001
1896,127991.9818
1897,118553.6815
1898,89271.98356
1899,137168.065
1900,126341.0333
1901,197844.4034
1902,180110.6127
1903,240301.864
1904,138701.2727
1905,201196.0247
1906,188862.2633
1907,224172.6429
1908,117855.6213
1909,127018.6426
1910,123618.8793
1911,208198.1421
1912,242280.7787
1913,114241.5868
1914,74171.97535
1915,316626.6192
1916,81567.01024
1917,263286.2315
1918,123725.3729
1919,157878.6888
1920,154681.1174
1921,442658.7723
1922,336811.0618
1923,194632.8766
1924,204035.3879
1925,215376.2083
1926,393591.1931
1927,136220.4892
1928,150687.5197
1929,124452.8652
1930,130153.3858
1931,149244.3404
1932,148515.9783
1933,159252.0406
1934,186428.1973
1935,179986.4408
1936,188660.7953
1937,185368.8789
1938,182894.2968
1939,246460.3858
1940,193143.6705
1941,172491.6782
1942,191837.1936
1943,193049.3797
1944,318061.1988
1945,355283.4579
1946,176287.1732
1947,356160.0398
1948,174819.9436
1949,221155.1458
1950,174020.3652
1951,266967.2947
1952,228305.2605
1953,164255.5041
1954,189400.0571
1955,136247.6862
1956,298744.487
1957,160265.3954
1958,286809.995
1959,135338.9651
1960,105256.7609
1961,125099.1084
1962,97040.90945
1963,102942.4749
1964,112090.6955
1965,154342.942
1966,159725.1726
1967,298776.0957
1968,460719.4126
1969,399138.4091
1970,454462.2044
1971,444885.9338
1972,372846.4024
1973,264245.4466
1974,318256.8876
1975,463958.5832
1976,267738.6352
1977,378143.1791
1978,452993.0854
1979,321125.689
1980,191203.6387
1981,301949.0817
1982,225681.0711
1983,208159.4023
1984,167731.0752
1985,196498.8562
1986,197790.7111
1987,169064.4498
1988,172513.148
1989,188518.6249
1990,214890.6086
1991,202134.5533
1992,226892.756
1993,174914.0113
1994,264707.6011
1995,186286.6354
1996,243711.476
1997,321873.927
1998,350501.5531
1999,260618.0537
2000,285793.0951
2001,250898.0121
2002,236812.0548
2003,255529.0414
2004,270758.3442
2005,248663.267
2006,245506.6
2007,253265.5871
2008,206514.9906
2009,180817.0734
2010,187629.2013
2011,133273.6957
2012,187509.8091
2013,187517.0976
2014,184916.447
2015,201460.414
2016,195040.9437
2017,216472.7799
2018,119471.8672
2019,131271.2615
2020,132786.989
2021,118940.7487
2022,204454.2972
2023,139561.3138
2024,223528.7661
2025,375792.7894
2026,180280.3155
2027,151826.9019
2028,176469.5914
2029,178567.7527
2030,277794.2456
2031,258939.1801
2032,306198.4027
2033,276154.055
2034,161159.756
2035,215966.6674
2036,192154.1909
2037,212919.5846
2038,316995.192
2039,221737.0582
2040,389632.8766
2041,285650.962
2042,206218.3461
2043,166867.518
2044,175363.956
2045,206768.4981
2046,127738.8432
2047,151734.6759
2048,132369.7337
2049,124022.0574
2050,191620.197
2051,102747.0264
2052,138202.5697
2053,145500.9281
2054,78313.39806
2055,155502.9501
2056,116947.9381
2057,126892.0948
2058,207244.1057
2059,135156.6902
2060,143218.462
2061,180983.0274
2062,140191.8214
2063,113632.7219
2064,129630.8976
2065,128752.1565
2066,168279.6065
2067,117984.6087
2068,134780.5572
2069,90644.01112
2070,114069.3177
2071,84993.37205
2072,131501.606
2073,139856.5206
2074,169484.5575
2075,147750.6959
2076,121306.6132
2077,136030.3607
2078,127256.295
2079,148041.4582
2080,105557.5743
2081,118382.6228
2082,98743.55432
2083,133132.8564
2084,93749.54468
2085,124098.0521
2086,141526.8952
2087,119211.6848
2088,102465.9925
2089,90977.76493
2090,123656.2912
2091,118701.7536
2092,126169.613
2093,137183.8247
2094,112587.264
2095,164424.7001
2096,91915.35813
2097,80729.00328
2098,159752.0437
2099,69098.98336
2100,110957.8288
2101,129313.0803
2102,135688.7302
2103,107951.2804
2104,160033.4918
2105,110932.477
2106,81728.72021
2107,222107.3571
2108,128244.7186
2109,102756.0866
2110,121111.3599
2111,178009.611
2112,137063.7184
2113,117211.3285
2114,106552.386
2115,147111.7279
2116,112816.3563
2117,166808.3922
2118,122763.6774
2119,102296.1327
2120,99323.35173
2121,115514.6674
2122,109015.5628
2123,91397.3399
2124,184020.0054
2125,123719.0759
2126,181081.2568
2127,150792.7708
2128,127526.0558
2129,105377.4619
2130,161010.0061
2131,149119.2457
2132,121599.4506
2133,114835.5084
2134,112481.3145
2135,91355.63917
2136,93423.7472
2137,97805.4831
2138,137642.5129
2139,155334.9714
2140,129653.5385
2141,134251.0322
2142,139984.2425
2143,143348.1679
2144,137694.1199
2145,135327.2886
2146,160171.5838
2147,190638.7158
2148,141377.4795
2149,144581.3803
2150,227734.0414
2151,122145.6223
2152,177872.8573
2153,153253.911
2154,120909.2748
2155,137974.1114
2156,264078.103
2157,219382.2849
2158,245503.2938
2159,206932.4695
2160,172711.3007
2161,257032.0424
2162,310331.597
2163,301623.9175
2164,238498.3769
2165,192735.8902
2166,147060.317
2167,215919.5174
2168,218572.2465
2169,195288.8008
2170,231210.5287
2171,149276.5833
2172,147924.782
2173,168408.2707
2174,235874.4764
2175,285070.3489
2176,336308.781
2177,248227.4939
2178,213698.074
2179,141910.6845
2180,224021.1699
2181,192096.484
2182,224403.3253
2183,196540.617
2184,135237.4613
2185,131665.5149
2186,144699.4986
2187,152681.1043
2188,147311.1994
2189,197137.4759
2190,79336.97564
2191,84176.96332
2192,97285.59256
2193,91560.05137
2194,92338.81785
2195,102066.185
2196,98364.85411
2197,98194.26759
2198,158455.9842
2199,168379.0677
2200,139009.1715
2201,149156.4207
2202,217265.1153
2203,175101.2737
2204,183956.8502
2205,124955.0193
2206,138369.3178
2207,222468.871
2208,220477.8558
2209,233364.0465
2210,120866.1098
2211,104981.3955
2212,104790.3744
2213,103179.0639
2214,142360.9001
2215,104731.1128
2216,153555.3195
2217,93451.41841
2218,85899.76941
2219,69870.4154
2220,76780.15007
2221,308038.201
2222,225016.0593
2223,264009.9785
2224,218021.4044
2225,148422.1637
2226,181755.0546
2227,189578.0549
2228,267521.8415
2229,260988.7448
2230,167110.1437
2231,213330.15
2232,193891.7155
2233,173743.5585
2234,271056.0601
2235,209065.6402
2236,276435.3892
2237,364029.6137
2238,197299.7614
2239,118039.5422
2240,166487.8777
2241,137268.1526
2242,137827.1882
2243,123913.692
2244,87254.57344
2245,89628.70303
2246,141381.4788
2247,89972.83491
2248,120762.6288
2249,121543.6967
2250,133488.0582
2251,150795.3138
2252,178454.5946
2253,159809.3274
2254,177846.7542
2255,197096.0595
2256,197050.0039
2257,201936.2795
2258,161535.5539
2259,177891.356
2260,152669.6216
2261,180719.958
2262,207073.0567
2263,341171.9845
2264,427732.2998
2265,171934.0028
2266,300954.2834
2267,406515.8
2268,388303.7154
2269,160784.8879
2270,170300.5066
2271,205760.4254
2272,194984.1354
2273,157451.1973
2274,165409.8364
2275,193480.1604
2276,172844.6675
2277,182928.51
2278,150823.5147
2279,117025.4039
2280,97442.56808
2281,166199.0691
2282,181126.9339
2283,91191.36546
2284,104803.0056
2285,154792.6772
2286,126327.4005
2287,316688.5389
2288,265375.6524
2289,371246.972
2290,464110.8735
2291,322962.365
2292,383880.2145
2293,490798.3194
2294,468401.8782
2295,427829.4823
2296,262445.5008
2297,318352.0116
2298,278926.4603
2299,423284.6045
2300,335522.0859
2301,286046.9364
2302,229737.0015
2303,249868.9341
2304,255113.1052
2305,171713.1656
2306,173363.5069
2307,185814.1245
2308,213905.3064
2309,284589.3974
2310,207503.2924
2311,193230.3189
2312,171075.139
2313,175811.559
2314,174198.6596
2315,178564.8481
2316,196703.1058
2317,184902.3623
2318,186948.1976
2319,182912.8796
2320,184492.3909
2321,244288.4049
2322,165206.1344
2323,173394.3576
2324,170146.4434
2325,211411.1425
2326,165527.2047
2327,209184.7247
2328,225874.904
2329,186821.2103
2330,173208.2142
2331,354790.8355
2332,417156.1436
2333,314053.3134
2334,261215.6858
2335,281077.9042
2336,342284.9627
2337,221394.9945
2338,283073.0091
2339,227217.2164
2340,390466.2934
2341,227006.6098
2342,236638.7151
2343,232605.5355
2344,233724.0222
2345,257055.6488
2346,230721.2344
2347,200140.5953
2348,252037.2132
2349,165313.1924
2350,300204.9009
2351,239370.6261
2352,250333.5462
2353,213470.4383
2354,113896.5871
2355,126846.6622
2356,153421.7685
2357,205538.1989
2358,200202.8965
2359,120271.814
2360,118537.1734
2361,141248.1951
2362,292492.5625
2363,141118.076
2364,144509.6928
2365,215941.5208
2366,197055.914
2367,221078.9167
2368,206250.7915
2369,216470.1839
2370,178662.6511
2371,165755.5039
2372,169614.2255
2373,278035.2514
2374,351176.2855
2375,248432.4161
2376,283874.9593
2377,375666.1381
2378,140093.9263
2379,173661.8682
2380,141429.1338
2381,160841.2543
2382,190756.5563
2383,193231.2089
2384,225813.6983
2385,154922.5685
2386,144445.45
2387,129779.1344
2388,104396.9054
2389,127771.1488
2390,142860.3427
2391,144593.1063
2392,116843.7875
2393,173087.5946
2394,147263.2395
2395,187206.6087
2396,139296.664
2397,209906.3715
2398,117278.6832
2399,71169.00348
2400,49322.63566
2401,119019.825
2402,137950.5135
2403,121512.3959
2404,143535.9536
2405,158637.6329
2406,133424.7706
2407,129526.0793
2408,144672.1687
2409,121338.9459
2410,175829.1583
2411,123073.4403
2412,141934.3386
2413,136530.5383
2414,130703.9707
2415,113899.3905
2416,132014.0866
2417,123311.8362
2418,115748.0221
2419,125875.9981
2420,125579.0972
2421,142700.9178
2422,117150.3486
2423,120820.0192
2424,138853.4155
2425,196124.6533
2426,124891.0137
2427,133457.6599
2428,169316.1312
2429,113359.971
2430,132376.0873
2431,117807.9173
2432,132396.6666
2433,129450.2673
2434,131152.2309
2435,118917.5172
2436,104089.3258
2437,115460.7936
2438,124991.7034
2439,109245.3129
2440,140197.6404
2441,99723.36427
2442,85649.8183
2443,105672.4708
2444,122823.4935
2445,89781.22128
2446,109746.0266
2447,196944.8298
2448,150173.341
2449,103186.2951
2450,152955.1659
2451,124223.5711
2452,190700.3869
2453,93590.46628
2454,110886.6461
2455,107862.6541
2456,170966.8255
2457,119164.3469
2458,101839.7474
2459,109762.2827
2460,143281.3878
2461,119100.8578
2462,121662.2546
2463,120242.4843
2464,163384.6863
2465,147258.0432
2466,126754.997
2467,153981.3149
2468,99026.50067
2469,98116.78752
2470,188594.4571
2471,169273.3297
2472,175451.3253
2473,121477.8727
2474,117755.8253
2475,225312.121
2476,127789.2151
2477,133762.4756
2478,152977.5403
2479,119058.3797
2480,133088.6749
2481,129135.7882
2482,129723.0087
2483,123369.5608
2484,124666.9456
2485,129655.1163
2486,146362.1968
2487,172496.8662
2488,138696.1484
2489,144857.1056
2490,144392.4533
2491,90268.32506
2492,189691.6542
2493,134822.8821
